begin,open,close,high,low,value,volume,log_return
2014-12-25,54.98,58.7,58.85,54.71,6598735994.3,116646610,0.06510654160157994
2014-12-26,59.0,57.13,60.0,56.05,7806991890.2,134648850,-0.02711035409767963
2014-12-29,57.01,54.51,58.29,53.7,6329889661.8,113669200,-0.04694520166018175
2014-12-30,53.04,54.9,55.65,51.6,6492408490.0,120437150,0.007129177439295515
2015-01-05,54.02,56.37,56.77,53.58,3528066684.6,63231040,0.026423753577998654
2015-01-06,56.0,58.28,58.45,55.83,4039309039.0,70269700,0.03332187923352044
2015-01-08,59.0,65.7,67.77,58.61,11928949418.6,187598890,0.11983994416356072
2015-01-09,65.7,63.1,66.88,62.25,6875919602.0,107559890,-0.04037815594339735
2015-01-12,62.2,62.9,63.84,61.66,6252325925.8,99435900,-0.003174605840772654
2015-01-13,62.31,60.31,62.98,59.25,11605737117.7,190655450,-0.04204823624349939
2015-01-14,59.6,60.05,61.2,59.6,8109389484.4,134066670,-0.004320378936903
2015-01-15,61.19,61.8,62.68,60.71,11116803588.2,180005110,0.028725815937652634
2015-01-16,61.8,61.99,62.43,60.41,8789135013.7,143117080,0.003069717250182933
2015-01-19,61.59,61.8,63.67,61.55,7849098982.7,124918310,-0.003069717250183046
2015-01-20,61.82,60.8,62.25,60.27,7359944280.0,120109490,-0.016313575491523794
2015-01-21,61.08,62.8,63.2,60.95,6607688949.9,106804150,0.032365284502031716
2015-01-22,63.06,64.35,64.88,62.42,11052416507.5,173344710,0.024381860567982538
2015-01-23,64.99,64.45,66.72,63.9,10707837068.6,163436260,0.00155279534306082
2015-01-26,63.79,60.49,63.88,60.17,9460544664.5,154035210,-0.06341166726637357
2015-01-27,58.2,61.2,61.44,57.2,11362083974.5,188572120,0.011669127399457456
2015-01-28,61.81,60.63,62.58,60.31,8563690146.3,139314670,-0.00935736943464103
2015-01-29,60.4,60.5,62.0,59.6,9118121323.2,150527510,-0.0021464550468435943
2015-01-30,61.25,61.5,61.5,59.67,11811926822.0,194980610,0.016393809775676352
2015-02-02,62.0,61.4,62.57,60.03,11971398640.4,195554010,-0.0016273396593754824
2015-02-03,62.0,62.0,62.85,60.83,8724095416.0,140880980,0.00972454989199478
2015-02-04,62.5,61.04,62.69,60.87,5140938108.9,83495280,-0.015604998068890007
2015-02-05,60.6,62.41,62.48,59.9,10646794084.8,173331680,0.022196131969750073
2015-02-06,62.8,64.31,64.88,62.45,11493624557.0,180698040,0.029989621200820153
2015-02-09,64.31,65.57,67.4,63.85,14757463788.4,224135470,0.01940313412875603
2015-02-10,65.48,65.0,66.43,64.47,7942469037.7,121431950,-0.008731004379890875
2015-02-11,66.11,65.12,66.46,65.08,9373707905.4,142445360,0.001844451798647732
2015-02-12,66.08,67.21,69.47,64.55,27193992307.7,403090230,0.031590324287589566
2015-02-13,68.0,70.6,70.75,68.0,26141723325.5,375773430,0.04920809851732184
2015-02-16,70.77,70.0,71.9,69.67,9230110058.8,131054210,-0.008534902449837331
2015-02-17,70.25,72.45,73.96,69.72,17549708874.3,243539660,0.03440142671733253
2015-02-18,73.38,76.4,76.84,72.83,17870680569.6,237863380,0.05308602740578353
2015-02-19,76.0,73.78,76.56,72.8,17678036332.8,238749450,-0.034895004003945324
2015-02-20,74.44,74.75,75.45,73.52,13211569519.1,177829380,0.013061520102266112
2015-02-24,72.0,73.7,73.87,71.76,8559427368.2,117265120,-0.014146413075504901
2015-02-25,73.8,74.2,74.6,72.9,9037614092.8,122714250,0.006761350978043925
2015-02-26,75.0,75.95,76.6,74.6,10888676558.6,143958950,0.023311078868447146
2015-02-27,75.8,75.91,76.75,75.26,9879008752.9,129979040,-0.0005268010131050646
2015-03-02,76.38,76.2,77.45,76.1,8504254242.3,110696420,0.0038130346639238997
2015-03-03,76.03,75.55,76.98,74.84,9856981237.2,129705180,-0.008566773973852073
2015-03-04,75.35,72.31,75.72,72.31,8753923797.8,117798050,-0.04383225653188807
2015-03-05,72.9,72.7,74.16,71.86,12837220780.4,175857900,0.005378952352613273
2015-03-06,73.08,73.25,74.11,72.58,7709717540.5,105050160,0.007536863357703006
2015-03-10,72.5,69.8,72.71,69.09,10576419799.7,149557550,-0.04824423812884998
2015-03-11,69.8,70.68,71.31,68.78,10529138063.7,149717760,0.01252863768316901
2015-03-12,71.12,70.79,71.59,70.02,5865438400.6,82959400,0.0015551003346022168
2015-03-13,71.0,67.87,71.3,67.81,10497011469.8,151669320,-0.042123637070430923
2015-03-16,67.5,65.57,67.8,65.23,10394053064.5,156289080,-0.03447583644013911
2015-03-17,66.05,64.65,66.45,63.86,11909026946.1,183457200,-0.014130169057661332
2015-03-18,64.9,65.26,66.05,64.73,7071390466.0,108223320,0.009391185947308056
2015-03-19,66.5,64.9,66.88,64.45,8180816209.3,124342050,-0.0055316674551302136
2015-03-20,64.95,67.0,67.22,64.4,9769549263.8,147872150,0.031844995680921626
2015-03-23,67.6,65.0,67.6,64.83,8686117775.5,131474510,-0.030305349495328922
2015-03-24,65.0,65.6,66.36,63.74,7961369580.2,121944620,0.00918842605440617
2015-03-25,65.85,64.8,66.15,64.31,6367760928.0,97814600,-0.01227009259181436
2015-03-26,65.43,62.85,65.8,62.62,9492165288.1,148212490,-0.030554668321972546
2015-03-27,63.2,61.0,63.55,60.57,9769443845.8,157726010,-0.029877070862945238
2015-03-30,60.81,63.01,63.17,60.67,7561345446.3,121585170,0.032419579780652824
2015-03-31,63.0,62.88,63.4,61.92,7109578273.7,113703370,-0.0020652958330128935
2015-04-01,62.34,64.5,64.69,62.18,10287783241.6,161132260,0.025437075680775648
2015-04-02,64.6,65.92,66.17,64.03,9015854137.5,138482010,0.021776661799489526
2015-04-03,65.92,65.5,66.4,65.16,5628272228.4,85588420,-0.006391742960010063
2015-04-06,65.65,68.99,68.99,65.57,9189715221.3,137120690,0.05191142391681106
2015-04-07,68.85,69.6,70.27,68.15,15558188707.2,224738420,0.008803000782356615
2015-04-08,69.42,69.4,69.93,68.61,8607751973.0,124300110,-0.0028776998276149467
2015-04-09,69.03,72.0,72.0,68.96,13305492636.9,187982850,0.03677925150329649
2015-04-10,72.15,71.5,72.45,70.23,10257743884.2,143967740,-0.006968669316093316
2015-04-13,71.89,74.1,74.55,71.43,12118520801.3,165129570,0.035718082602079246
2015-04-14,74.1,74.05,74.82,72.89,10002445261.0,135451730,-0.0006749915882333652
2015-04-15,74.15,76.49,76.49,73.91,11553766254.9,153846180,0.03241947261996687
2015-04-16,76.97,76.5,77.51,74.85,13500567052.1,176773010,0.00013072749871550552
2015-04-17,76.64,72.5,76.96,72.5,11754378578.0,157337590,-0.0537041789718611
2015-04-20,72.5,73.5,74.07,71.22,11465881118.1,157896000,0.013698844358161927
2015-04-21,73.66,75.24,75.67,73.26,11716879112.3,157633660,0.02339759821403849
2015-04-22,75.2,73.9,75.33,72.63,10658569420.3,143896300,-0.017970176478673383
2015-04-23,74.0,75.8,76.57,72.11,14341518309.3,192895230,0.025385464694169833
2015-04-24,75.7,75.75,77.7,74.89,11841055983.5,155138110,-0.0006598482588474313
2015-04-27,76.12,75.2,76.86,74.58,9552112172.9,126319130,-0.007287213433684315
2015-04-28,74.8,75.7,75.75,73.9,7420290830.3,99218180,0.006626929487608858
2015-04-29,75.6,75.2,76.27,74.68,6589908899.1,87147120,-0.006626929487608961
2015-04-30,75.11,76.9,76.96,74.97,8001641723.0,105036540,0.02235464555580427
2015-05-05,77.2,80.21,80.6,76.8,10786919266.1,136570620,0.04214231886723482
2015-05-06,80.36,79.2,80.98,78.64,8790897464.3,110343180,-0.012671896558452947
2015-05-07,78.85,76.5,78.89,75.97,8631254510.1,111790370,-0.0346855579878901
2015-05-08,76.3,75.5,76.67,75.07,8296346648.5,109570490,-0.013158084577511088
2015-05-12,75.5,75.19,76.7,74.33,7522013545.9,99583780,-0.004114412865043558
2015-05-13,75.42,75.24,76.07,74.7,8181617263.1,108370700,0.0006647610428940417
2015-05-14,75.04,74.31,75.35,73.6,6695102749.4,89950110,-0.012437472263451663
2015-05-15,74.51,75.05,75.18,73.74,4950211145.0,66428900,0.009909025910092907
2015-05-18,75.49,75.36,76.05,75.09,6901311199.4,91255640,0.0041220721886365864
2015-05-19,75.35,73.35,75.35,73.03,7035385025.8,95117880,-0.027034125679116987
2015-05-20,73.24,71.6,73.58,71.41,8031173145.8,111312700,-0.02414743062239074
2015-05-21,71.77,73.25,73.59,71.15,7130404576.0,98610820,0.022783173930576738
2015-05-22,73.31,74.35,74.67,73.06,9612288950.2,130057270,0.014905425008987307
2015-05-25,74.4,74.46,74.74,72.91,4502020411.3,60933420,0.0014783955384067447
2015-05-26,74.65,74.67,75.16,73.9,6011972846.2,80631210,0.002816336603039497
2015-05-27,74.5,74.23,74.5,72.41,8089769979.0,110149140,-0.005910023918154713
2015-05-28,74.0,73.6,74.97,73.32,6185895043.3,83529650,-0.008523355394625214
2015-05-29,73.7,73.5,76.13,73.5,10250593497.7,136698370,-0.0013596195160394844
2015-06-01,73.7,72.65,74.49,72.65,8321019554.8,113205280,-0.01163201620249896
2015-06-02,72.88,73.92,74.25,72.25,5525454638.9,75392090,0.01733003731713666
2015-06-03,74.19,71.72,74.35,71.6,7798511159.9,107211510,-0.030213778596496595
2015-06-04,71.69,71.25,72.2,70.55,7845641687.8,109970350,-0.006574829588172184
2015-06-05,71.2,70.61,71.75,70.2,5480891746.2,77281110,-0.009023041620504423
2015-06-08,70.8,69.17,71.05,69.15,7182758943.4,102748480,-0.02060453491576204
2015-06-09,69.26,70.21,70.35,68.41,6851335973.1,98748730,0.014923508416664096
2015-06-10,70.51,71.51,72.07,70.3,6529685990.9,91552570,0.018346549031147227
2015-06-11,71.14,72.55,72.55,70.23,8834867546.4,123890170,0.014438679269892169
