begin,open,close,high,low,value,volume,log_return
2020-08-21,608.27,606.54,608.52,606.54,11646710317.8,0,-0.002552218933121317
2020-08-24,606.87,607.6,607.67,606.09,8085839966.78,0,0.0017460923275967192
2020-08-25,608.37,607.25,609.18,607.01,15533981966.8,0,-0.000576202839335896
2020-08-26,607.57,606.34,607.96,606.26,15280480240.4,0,-0.0014996830404878773
2020-08-27,606.59,608.05,608.12,606.59,17795381146.8,0,0.0028162305852145776
2020-08-28,608.16,608.85,609.43,607.89,7080050535.84,0,0.001314816526008001
2020-08-31,609.32,609.98,610.27,609.32,17236168061.2,0,0.0018542377915928968
2020-09-01,610.1,610.68,610.84,610.1,12143787571.0,0,0.0011469206441321413
2020-09-02,610.81,609.49,611.22,609.49,17260378105.4,0,-0.0019505484929039855
2020-09-03,609.52,607.45,609.52,607.22,17271449991.0,0,-0.0033526745950863174
2020-09-04,607.53,608.22,608.22,607.23,14544479832.9,0,0.0012667913216120338
2020-09-07,608.63,608.1,608.63,607.9,9950302086.23,0,-0.00019731649629926062
2020-09-08,608.33,606.76,608.53,606.74,17821840416.4,0,-0.0022060164025925443
2020-09-09,607.12,607.47,607.53,606.54,27994510368.0,0,0.0011694655558161648
2020-09-10,607.63,608.66,608.67,607.63,31085040816.4,0,0.0019570282450137
2020-09-11,608.73,608.44,609.54,608.44,17264316764.9,0,-0.00036151508075913676
2020-09-14,608.86,608.32,609.01,608.3,16504604656.9,0,-0.00019724514347786227
2020-09-15,608.49,608.7,609.03,608.33,17682981698.5,0,0.000624476199814491
2020-09-16,608.87,608.75,609.73,608.72,14462070622.1,0,8.213889692069741e-05
2020-09-17,608.93,608.72,609.62,608.45,21789348860.9,0,-4.9282528532230324e-05
2020-09-18,608.8,608.71,609.35,608.64,5683854600.8,0,-1.6428049251662698e-05
2020-09-21,608.95,607.82,609.68,607.82,15503619606.7,0,-0.0014631783166592282
2020-09-22,607.95,606.87,608.72,606.73,29532111403.2,0,-0.0015641854196465504
2020-09-23,606.99,606.36,607.11,606.35,17446965822.5,0,-0.0008407309908923978
2020-09-24,606.49,605.8,606.91,605.6,21049002040.5,0,-0.000923970498680645
2020-09-25,605.91,606.24,606.86,605.89,19975144690.5,0,0.0007260486771539149
2020-09-28,606.54,605.85,606.6,605.65,7287649566.14,0,-0.0006435165927590752
2020-09-29,606.14,605.9,606.65,605.56,17763861513.3,0,8.252527341178216e-05
2020-09-30,606.17,607.55,607.58,606.17,28067977175.2,0,0.002719520403677439
2020-10-01,607.69,609.36,609.52,607.69,34673721840.0,0,0.002974749709911914
2020-10-02,609.56,609.29,609.56,608.81,28452807840.0,0,-0.00011488122114968269
2020-10-05,609.77,610.01,610.6,609.77,15584843061.3,0,0.0011810056322258899
2020-10-06,610.1,611.03,611.03,609.93,55117127397.9,0,0.0016707073269628422
2020-10-07,611.2,611.77,611.97,611.19,32318222858.5,0,0.0012103370793857874
2020-10-08,612.02,613.99,613.99,611.91,32725625388.8,0,0.003622246487604997
2020-10-09,614.16,614.43,614.95,614.09,14374174698.8,0,0.000716367396845768
2020-10-12,614.68,614.94,615.88,614.66,4501413087.5,0,0.0008296933051185284
2020-10-13,615.16,615.25,615.3,614.82,19311349518.33,0,0.0005039871996386135
2020-10-14,615.42,615.14,615.68,615.14,6231769578.41,0,-0.00017880509479605063
2020-10-15,615.16,613.86,615.27,613.86,6524947893.9,0,-0.002082995057465543
2020-10-16,613.92,613.98,614.11,613.46,8676862893.34,0,0.00019546520781544768
2020-10-19,614.35,615.34,615.34,614.17,6608608029.35,0,0.002212606245465073
2020-10-20,615.49,615.28,615.83,615.18,12156500726.39,0,-9.751182338591336e-05
2020-10-21,615.45,615.8,616.14,615.39,22679067962.03,0,0.0008447867416015423
2020-10-22,615.96,615.56,616.34,615.55,10217940131.97,0,-0.0003898128947490768
2020-10-23,615.69,616.07,616.26,615.65,17382181339.85,0,0.0008281708453828672
2020-10-26,616.4,615.97,616.56,615.91,30170031948.05,0,-0.00016233239216202717
2020-10-27,616.1,615.51,616.28,615.5,10154552396.07,0,-0.0007470686026477751
2020-10-28,615.47,613.71,615.58,613.71,11072235910.42,0,-0.0029286885774430773
2020-10-29,613.8,612.6,613.88,612.58,12397692722.62,0,-0.001810309470106105
2020-10-30,612.7,612.17,613.15,612.17,11852542309.88,0,-0.0007021726816750245
2020-11-02,612.54,609.1,612.61,609.09,20875598930.54,0,-0.005027563874560893
2020-11-03,608.84,610.13,610.54,608.84,17911995104.49,0,0.0016895913732930916
2020-11-05,610.23,615.95,615.95,610.23,43155984209.87,0,0.009493742192251143
2020-11-06,616.2,617.97,617.97,616.2,25930186996.39,0,0.003274121182104244
2020-11-09,618.33,620.16,620.16,617.77,30774057016.13,0,0.0035375966722592553
2020-11-10,620.72,619.68,620.78,619.14,23243165127.68,0,-0.0007742934959046684
2020-11-11,619.84,619.64,619.85,619.31,13344362864.85,0,-6.455152827973436e-05
2020-11-12,619.72,619.7,619.9,619.33,28636524130.61,0,9.682572989978103e-05
2020-11-13,619.88,620.35,620.43,619.65,10018964127.21,0,0.00104834492081879
2020-11-16,620.63,621.06,621.07,619.94,8316403149.75,0,0.0011438607348331388
2020-11-17,621.23,620.83,621.32,620.8,21890950434.18,0,-0.0003704031800393909
2020-11-18,620.86,619.88,621.0,619.88,31704403752.74,0,-0.0015313815245401464
2020-11-19,619.74,620.62,620.99,619.63,14603118286.1,0,0.0011930674530866684
2020-11-20,620.77,620.9,621.08,620.38,6800986577.3,0,0.000451059998626202
2020-11-23,621.26,622.04,622.33,620.82,7709290327.46,0,0.0018343609822897933
2020-11-24,621.36,621.33,621.57,621.25,14477131434.19,0,-0.0011420575969674567
2020-11-25,621.48,621.41,621.66,621.14,14911236854.0,0,0.00012874776720858685
2020-11-26,621.5,620.98,621.58,620.82,10971882714.37,0,-0.000692214227690005
2020-11-27,621.01,621.13,621.2,620.66,16226410323.89,0,0.00024152450383478814
2020-11-30,621.39,620.85,621.54,620.85,4475298968.17,0,-0.000450892936671718
2020-12-01,620.95,621.02,621.29,620.95,10427436821.22,0,0.0002737806711843657
2020-12-02,621.15,620.97,621.44,620.81,14567422686.75,0,-8.051594622652783e-05
2020-12-03,621.12,621.13,621.17,620.72,12681802520.22,0,0.0002576282117138912
2020-12-04,621.68,621.54,621.94,621.43,15767685475.45,0,0.000659869498542708
2020-12-07,621.88,622.07,622.4,621.77,13325453179.87,0,0.0008523573018675809
2020-12-08,622.16,622.43,622.48,621.91,37955634656.05,0,0.0005785456167799696
2020-12-09,622.53,622.17,622.72,622.07,20684188763.64,0,-0.00041780492332015875
2020-12-10,622.04,621.6,622.5,621.58,15127627321.82,0,-0.0009165682399551959
2020-12-11,621.69,621.29,621.73,621.21,8968584598.45,0,-0.0004988373974018264
2020-12-14,621.63,621.59,621.93,621.36,14216730193.52,0,0.0004827497519089219
2020-12-15,621.73,621.38,621.81,621.3,11450354484.62,0,-0.0003379003547923596
2020-12-16,621.45,621.25,621.93,621.1,19257893763.49,0,-0.00020923364231391825
2020-12-17,621.37,621.83,621.88,621.36,18805654500.22,0,0.0009331660747314897
2020-12-18,621.96,621.25,622.21,621.24,7829744832.81,0,-0.0009331660747315693
2020-12-21,621.68,619.54,621.77,619.54,4304166717.92,0,-0.0027563102259164814
2020-12-22,619.61,619.05,619.61,618.81,7466746853.21,0,-0.0007912223182215487
2020-12-23,619.3,618.53,619.75,618.51,7750868391.7,0,-0.0008403497642196181
2020-12-24,618.65,618.73,619.49,618.57,11102653362.04,0,0.00032329502568907237
2020-12-25,618.77,619.77,619.84,618.14,3725665724.69,0,0.0016794513434770335
2020-12-28,620.12,619.36,620.12,619.15,15379168243.46,0,-0.0006617546423090408
2020-12-29,619.35,620.39,620.42,619.11,14616125996.28,0,0.0016616257099993622
2020-12-30,620.45,620.45,621.62,620.44,12598400517.71,0,9.670868129149517e-05
2021-01-04,621.0,621.74,621.99,620.87,220180453.32,0,0.00207697769864082
2021-01-05,621.97,622.42,622.43,621.37,157530154.14,0,0.0010931071047292145
2021-01-06,622.65,622.72,623.27,622.55,206710165.18,0,0.0004818735335867209
2021-01-08,622.99,622.8,623.47,622.6,201916533.94,0,0.0001284604022576654
2021-01-11,622.95,621.15,623.26,621.15,4251081024.6,0,-0.0026528413001573083
2021-01-12,621.21,620.21,621.4,619.99,10821189400.32,0,-0.0015144682923026267
2021-01-13,620.39,619.69,620.95,619.69,11200470967.31,0,-0.0008387773699282375
2021-01-14,619.98,619.31,620.33,619.3,17993002999.54,0,-0.0006133979207666152
2021-01-15,619.5,616.79,620.06,616.79,10452942218.1,0,-0.004077345669761348
2021-01-18,617.0,616.21,617.71,616.14,8675744151.41,0,-0.0009407948787989051
2021-01-19,616.17,616.83,616.83,615.71,16123870286.3,0,0.0010056446704918916
2021-01-20,617.04,617.46,617.83,616.94,14057419493.16,0,0.0010208298774355327
2021-01-21,617.71,616.5,618.49,616.48,9654858703.01,0,-0.001555966471656338
2021-01-22,616.61,614.06,616.92,614.06,18240267872.2,0,-0.00396567936182518
2021-01-25,614.44,614.54,615.46,614.25,5238933791.81,0,0.0007813772170308485
2021-01-26,614.64,614.84,615.51,614.45,14186779415.37,0,0.00048805089712688365
2021-01-27,614.97,614.55,615.93,614.55,20280144773.66,0,-0.0004717786957417472
2021-01-28,614.71,614.04,614.88,613.52,17860603855.47,0,-0.0008302200559890197
2021-01-29,614.48,614.93,615.52,614.48,12054835418.89,0,0.0014483675851884518
2021-02-01,615.27,615.52,615.65,615.26,10769051858.44,0,0.0009589988137958476
2021-02-02,615.56,615.43,616.26,615.43,10528414171.35,0,-0.00014622852294637428
2021-02-03,615.51,613.97,615.56,613.8,28991396636.79,0,-0.002375143462435063
2021-02-04,614.11,615.26,615.39,614.11,19081062045.94,0,0.0020988756759393362
2021-02-05,615.46,616.48,616.48,615.21,31346183132.82,0,0.0019809381833046195
2021-02-08,616.92,617.99,618.12,616.92,15893515126.74,0,0.0024463952191522793
2021-02-09,618.06,616.36,618.2,616.36,14173006370.31,0,-0.002641067683347155
2021-02-10,616.39,615.16,616.63,615.11,14317881643.58,0,-0.0019488118419299877
2021-02-11,615.29,613.47,615.86,613.47,13557280227.47,0,-0.0027510333718897594
2021-02-12,613.52,611.04,614.25,611.04,19161984865.81,0,-0.003968939722626956
2021-02-15,611.34,610.18,612.55,610.18,14385852815.68,0,-0.0014084278707570585
2021-02-16,610.25,607.9,610.29,607.88,23599744086.38,0,-0.0037436008517722406
2021-02-17,608.06,607.34,608.06,605.96,33917103239.71,0,-0.0009216287147206479
2021-02-18,607.45,608.57,608.87,607.44,17564285070.51,0,0.0020231767475512945
2021-02-19,608.72,606.91,609.08,606.88,17749502664.72,0,-0.0027314329023382282
2021-02-20,607.02,607.01,608.03,606.71,618144019.89,0,0.0001647555032066234
2021-02-22,607.27,606.93,607.46,606.93,267902244.11,0,-0.00013180223094359767
2021-02-24,607.08,607.67,608.02,606.81,24752435064.62,0,0.0012185083015978726
2021-02-25,607.89,606.14,607.91,606.12,20278520584.38,0,-0.002520988969132725
2021-02-26,606.18,603.73,606.52,603.73,22932075832.32,0,-0.003983904365798288
2021-03-01,604.09,605.1,605.13,604.09,6800122617.08,0,0.0022666555041770836
2021-03-02,605.31,605.77,605.77,604.22,22206798919.51,0,0.001106642444484723
2021-03-03,605.98,607.63,607.69,605.98,22307294122.74,0,0.003065768018517428
2021-03-04,607.86,610.77,610.86,607.86,16560093046.54,0,0.0051543121334172975
2021-03-05,610.86,607.62,610.86,607.38,12306758517.86,0,-0.0051707696524466926
2021-03-09,608.08,608.2,609.25,607.89,7135791527.07,0,0.0009540886710157046
2021-03-10,608.4,606.8,609.25,606.8,15721578036.24,0,-0.0023045277688872453
2021-03-11,606.96,605.03,607.85,605.03,32679308989.39,0,-0.002921203896059813
2021-03-12,605.17,604.34,606.1,604.34,22215973635.12,0,-0.0011410901128189196
2021-03-15,604.74,604.65,605.71,604.65,15706943500.16,0,0.0005128247657859618
2021-03-16,604.8,603.85,604.9,603.76,19242669391.71,0,-0.001323955509900172
2021-03-17,604.27,602.94,604.46,602.94,25365229523.01,0,-0.0015081334324619155
2021-03-18,603.02,601.52,603.49,601.42,34622749852.19,0,-0.0023579042191510247
2021-03-19,601.6,599.58,601.6,599.58,14824209508.73,0,-0.0032303749680183827
2021-03-22,599.93,597.8,599.95,597.8,24327083416.15,0,-0.002973160251915665
2021-03-23,597.93,593.85,598.82,592.95,60089005237.64,0,-0.006629487629588008
2021-03-24,594.3,595.32,595.89,594.25,29862965432.51,0,0.0024723138807084643
2021-03-25,595.49,597.26,597.35,595.49,26163393308.5,0,0.003253453372075026
2021-03-26,597.55,600.16,600.25,597.55,43931404281.81,0,0.0048437568605442
2021-03-29,600.56,601.29,601.87,600.55,16969223809.05,0,0.0018810609400280094
