begin,open,close,high,low,value,volume,log_return
2005-01-27,552.69,557.13,559.25,551.2,5887475751.52,0,0.008019433684602556
2005-01-28,557.13,571.65,572.96,552.84,9519961641.2,0,0.025728310114907654
2005-01-31,571.68,575.74,583.62,568.07,12507810112.05,0,0.007129253912391592
2005-02-01,575.74,583.33,584.15,572.47,8194381584.99,0,0.013096894047038954
2005-02-02,583.33,587.98,591.86,582.5,10099644155.35,0,0.007939869767299773
2005-02-03,587.98,593.25,596.38,587.98,10454600901.84,0,0.008922961601163919
2005-02-04,593.25,592.79,594.46,587.69,6539670798.5,0,-0.0007756905720971877
2005-02-07,592.81,588.16,599.5,588.0,10263754100.82,0,-0.007841185016508335
2005-02-08,588.16,596.45,596.51,584.64,7334583048.27,0,0.013996396000687382
2005-02-09,596.47,590.03,600.67,589.16,9608708617.51,0,-0.01082203266325084
2005-02-10,590.03,590.81,590.96,582.69,6047584909.67,0,0.0013210936510342933
2005-02-11,590.81,585.5,591.3,581.96,5181278517.8,0,-0.009028293677966428
2005-02-14,585.5,585.65,592.33,582.88,6678498615.72,0,0.00025615847811152247
2005-02-15,585.65,591.73,591.75,585.24,4854643324.56,0,0.0103281082504308
2005-02-16,591.75,593.87,598.08,590.61,7889115338.59,0,0.0036099904251770828
2005-02-17,593.87,598.11,600.42,593.55,4675145742.94,0,0.007114243331353763
2005-02-18,598.11,600.67,602.87,594.67,8238063471.72,0,0.00427101535149759
2005-02-21,600.68,605.26,605.44,600.67,5073681597.1,0,0.007612418905643263
2005-02-22,605.26,603.62,607.9,600.14,7948209006.63,0,-0.002713256909052134
2005-02-24,603.62,619.55,619.97,603.24,9628015088.7,0,0.02604854719156807
2005-02-25,619.64,625.33,626.8,618.39,11135725889.34,0,0.009286102330946332
2005-02-28,625.33,635.38,635.42,623.31,10749802682.45,0,0.015943734711138385
2005-03-01,635.38,622.73,635.83,621.94,8539494567.16,0,-0.02011020709423241
2005-03-02,622.74,608.57,628.13,608.35,13202788141.63,0,-0.023001095222846643
2005-03-03,608.58,608.94,613.7,606.85,8578892282.08,0,0.0006077979012746448
2005-03-04,608.94,622.31,622.69,608.8,6831764052.22,0,0.021718620177172507
2005-03-05,622.31,625.87,626.32,622.31,2558575403.83,0,0.0057043209365856395
2005-03-09,625.87,623.74,632.28,619.2,9625918621.15,0,-0.003409066929454752
2005-03-10,623.74,606.21,623.74,604.36,8648919137.49,0,-0.028507154179570688
2005-03-11,606.19,608.45,608.66,597.41,8937687725.83,0,0.0036882790892944634
2005-03-14,608.45,597.89,609.09,596.26,7357808764.48,0,-0.017507949240702002
2005-03-15,597.89,595.16,604.43,593.88,8451839651.5,0,-0.004576513582610621
2005-03-16,595.16,573.85,596.7,573.4,12751886294.57,0,-0.036462238832819176
2005-03-17,573.84,584.31,584.52,573.36,7841701815.07,0,0.018063625783240642
2005-03-18,584.31,582.43,592.43,579.3,11296125656.77,0,-0.003222657365076379
2005-03-21,582.5,572.03,586.98,569.43,8905001069.65,0,-0.01801756898792101
2005-03-22,571.84,584.09,584.11,568.72,10110978142.69,0,0.020863642986684743
2005-03-23,584.07,573.76,584.09,566.27,13181436991.16,0,-0.017843890126837306
2005-03-24,573.76,596.94,597.88,573.76,13850315852.81,0,0.03960541541255536
2005-03-25,596.95,602.4,605.18,596.94,7559687707.38,0,0.00910507065636034
2005-03-28,602.4,601.69,604.37,595.83,4242602560.57,0,-0.0011793139753470696
2005-03-29,601.75,596.89,604.45,593.67,6394266375.52,0,-0.008009520701065198
2005-03-30,596.98,591.14,596.98,584.63,7498613997.59,0,-0.009679965823555785
2005-03-31,591.14,598.04,598.63,590.94,6176368999.62,0,0.011604765360011359
2005-04-01,598.05,611.86,612.0,595.01,7602810604.22,0,0.022845856827523346
2005-04-04,611.86,605.32,615.44,604.34,9461359217.32,0,-0.010746254354424719
2005-04-05,605.32,611.78,612.85,604.19,6898759333.98,0,0.010615496941927661
2005-04-06,611.79,626.45,626.74,611.78,14195960975.5,0,0.023696221930808562
2005-04-07,626.46,627.97,633.1,622.86,13393695905.31,0,0.002423431934943804
2005-04-08,627.97,631.13,634.48,623.38,9754321176.33,0,0.005019468882056057
2005-04-11,631.14,616.29,631.14,605.44,16410836735.3,0,-0.023794231536032176
2005-04-12,616.29,615.94,617.57,606.14,9465282433.76,0,-0.0005680757803531746
2005-04-13,615.95,617.02,624.04,615.94,10110698984.16,0,0.0017518820987187428
2005-04-14,616.84,608.31,617.02,604.13,9862041184.89,0,-0.014216817842412867
2005-04-15,608.16,602.71,608.31,600.2,8009721830.89,0,-0.009248468094474594
2005-04-18,602.68,591.12,602.71,586.34,9305589739.43,0,-0.01941710987361531
2005-04-19,591.11,596.36,598.51,591.11,7290423228.8,0,0.008825469079806254
2005-04-20,596.36,594.91,604.36,593.47,8443470684.25,0,-0.002434377959794169
2005-04-21,594.91,603.79,604.32,591.56,8042823548.68,0,0.01481632175976401
2005-04-22,603.96,609.78,612.57,603.79,7059075425.23,0,0.009871781017561648
2005-04-25,609.82,611.5,621.29,608.01,7947558978.77,0,0.002816718749496985
2005-04-26,611.51,605.85,614.0,604.13,5943597814.47,0,-0.009282524449695424
2005-04-27,605.85,594.89,606.0,594.85,7525405197.93,0,-0.018255916172776783
2005-04-28,594.89,595.68,601.98,592.33,5937535863.08,0,0.0013270956196518129
2005-04-29,595.61,593.88,597.95,592.25,4556208157.47,0,-0.003026331372611668
2005-05-03,593.94,597.45,598.62,593.88,3263609235.74,0,0.005993319543967989
2005-05-04,597.45,598.14,601.6,595.35,4840558571.8,0,0.001154241966904643
2005-05-05,598.14,599.49,604.74,597.51,5378672223.78,0,0.0022544534986399857
2005-05-06,599.49,597.21,599.7,596.1,3745953990.9,0,-0.0038104834273556
2005-05-11,597.21,589.25,597.37,588.35,5231765944.99,0,-0.013418268517711269
2005-05-12,589.24,581.56,589.25,580.89,4795572223.22,0,-0.013136393753015719
2005-05-13,581.56,580.04,581.56,572.41,7203081684.55,0,-0.0026170813835304212
2005-05-14,580.05,578.76,580.5,577.91,1083943455.24,0,-0.002209182810813583
